Date,AAPL,ABT,ADBE,ADUS,AMGN,AMZN,CAT,CMCSA,COST,CSCO,CVX,DIS,ECL,EMR,EOG,EXEL,FFIV,GD,GE,GOOGL,GS,HD,INCY,JNJ,JPM,KO,LNN,MCD,MDT,MS,MSFT,MU,NEE,NTAP,NVDA,OII,OKE,PG,PH,PLAB,PLD,PLUS,QCOM,REGN,SHW,TJX,TXN,UNH,UNP,WMT,^GSPC
2010-12-31,0.03666996295518232,0.030101116629943636,0.10719429968948635,-0.0120482384544226,0.041943754989216986,0.02622571610389368,0.10709176267972631,0.09630752888291583,0.0680373680075832,0.05584547234268378,0.1269605302178618,0.038626918475975325,0.05831164528867805,0.038133044133580096,0.027656366346068273,0.4179620193847895,-0.013042168312258573,0.07368703645050956,0.16450881228083492,0.06884874877602476,0.07698214140130188,0.16054341156777263,0.14128181976042065,0.004873955240326744,0.13422441685039943,0.04115906367269084,0.006605887414648182,-0.019668234164381126,0.10617454241993185,0.11242785079059625,0.1049084225150212,0.10316404036395488,0.027064353937155117,0.07912782526457973,0.1315214055987346,0.06555725581562943,0.08530666799380038,0.05338189093758383,0.07565776786427825,-0.07511737544643782,0.09612402691145983,0.01896536271404825,0.057026741680285875,0.13913958197104837,0.12916343288761234,-0.026748840551538255,0.022013104292873287,-0.007967694456788466,0.028298431870487528,0.0025557539601890333,0.06530004034715509
2011-01-31,0.051959650828584225,-0.04864912242234154,0.07374913904403901,0.12926834686252198,0.0032790247462466393,-0.05755551656087243,0.040638656631130754,0.03999970682468823,-0.00512440963494365,0.04547739162696196,0.0403286992916303,0.03625707504804043,-0.014477820486912929,0.02991140807073278,0.16574492587383305,0.05602923702918727,-0.1673325583581844,0.0688712281564472,0.1011476839952723,0.010758108657953125,-0.026997503847055238,0.04877284514475577,-0.10990336675839063,-0.0336296322271471,0.06062297748583756,-0.04439705332014132,0.0950697979276034,-0.04025487230179736,0.03946650284830544,0.08235106014709648,-0.006449345284585073,0.31421424123961317,0.0282742475515827,-0.004184578570432085,0.5532469324134308,0.048893573935180124,0.07107397914862212,-0.011378752594469188,0.03603704285906062,0.11505927626606316,0.05802589918180079,0.0930627324783031,0.0937561298224241,0.025891028959035056,0.011701628596557434,0.06758243013089271,0.04735123180121925,0.13680454708204648,0.02126085895677554,0.0396811988511756,0.022645574359139164
2011-02-28,0.04093495813870618,0.06510214042628037,0.04387294391563845,-0.030237654397911262,-0.06808303718530373,0.02151613746851533,0.06102449052603376,0.13230769782740115,0.043925218675042066,-0.12245874063258888,0.10113054031845947,0.1252894748518687,-0.021131504389425126,0.018979058948739747,0.05564420899734368,0.43598612453380503,0.08885407941370649,0.009549256676523399,0.04591722645104168,0.021720264255781663,0.00310374140948122,0.019037763799719,-0.07191312635020297,0.0372368705944619,0.03894096266572378,0.017024270404783826,0.08628214729145833,0.03568348498567797,0.0417530385175775,0.00952370658137025,-0.03580567509693078,0.05597749546589359,0.037598720608401415,-0.05609369326058755,-0.05267562769464873,0.08286898902705442,0.09645083312751335,-0.0012673637877321786,0.0009196640656772281,0.3566008153842859,0.09343933410519245,0.09984518076531956,0.10428646982077461,0.07690014020508618,-0.026576874769304815,0.05551236895750633,0.0501333723531352,0.03727191496777449,0.012399737534237731,-0.07294442039160509,0.03195656372809341
2011-03-31,-0.013306633104516408,0.019750491544000548,-0.0388405841329823,0.11581302545014927,0.041301508158227085,0.039471406116217134,0.08180331239134131,-0.04037283809288428,-0.019655173859003727,-0.07273364753740352,0.03604870221227663,-0.014860694017987397,0.05269010355431014,-0.020617296907468496,0.0552044330499295,-0.089959831543579,-0.13083638811888465,0.005780005261630361,-0.04158677218134599,-0.04343003860881334,-0.03162728125130765,-0.004189926280794398,0.1586257330325449,-0.035644448670884454,-0.012636542371941673,0.04538558049169361,0.1191046369301545,0.005417597701647514,-0.014278359188766965,-0.0795152938312661,-0.044770962110450396,0.030547989730140612,0.003890642890779006,-0.06794422450482307,-0.18534882777684514,0.06959203353293808,0.035775217078889865,-0.022997571412488815,0.06167285261451827,0.0033557816614819824,-0.01126965207200481,-0.0636874928013178,-0.07972531137032646,0.239040593994444,0.022771382256555173,-0.002807782673642678,-0.02948622639828924,0.06458573816855573,0.030605100801576413,0.008365004022210298,-0.0010473129391664893
2011-04-30,0.004648150853880928,0.07103211306342017,0.01176113966957315,0.19560868212875326,0.06361036421020771,0.087048178737823,0.040777892606789656,0.06504934614922431,0.10324607000548314,0.02157484287861733,0.018141347182760947,0.00023206528355212974,0.03410414199252498,0.04004809626535577,-0.04467264813496907,0.0820829930660385,-0.011796812791973865,-0.042819561630020764,0.019950177669053826,-0.0727043437290722,-0.04785675572729142,0.002428517558800136,0.16593054242707406,0.10919841963777932,-0.0048274873253078,0.0168830050055353,-0.07213339842978539,0.02917579574100415,0.06710841340808926,-0.04097043449421023,0.020874560343733695,-0.013077694003941653,0.026306211640573673,0.08224323952764112,0.08342371742505628,-0.022694191033514555,0.053754992180275574,0.0623085405546544,-0.0038022659141133675,-0.026755932848146702,0.011954173588727635,0.03908303546443226,0.04121884673169207,0.13573657612020606,-0.020240515249662305,0.07822277022950441,0.031803060335024336,0.08915891389844588,0.05227234845564843,0.05629212354690116,0.028495380666536008
2011-05-31,-0.00656909898025293,0.00403548196680692,0.03219081536853441,-0.05509180906770772,0.06490789088464011,0.004494216538089457,-0.08326854839489983,-0.0370090120134714,0.022641094541564266,-0.04109619636645745,-0.033980407911897714,-0.03410661495928502,0.04018194790071328,-0.09672471301875918,-0.034586945182419226,-0.05138663153992262,0.12056039016494569,0.01922522999256704,-0.03960878010768765,-0.027715359565669173,-0.0656749964503286,-0.0234188461232413,-0.04058441658972245,0.0327694570825412,-0.05237794844424204,-0.009635551994918834,-0.0839111664294202,0.04900919864982001,-0.025149918448725384,-0.07609955296475601,-0.028783523554734902,-0.0989399262757995,0.02439454697461363,0.05104572637313343,0.001999975135373866,-0.06771860916597028,0.01644317386971128,0.03235753353002169,-0.054066579938348625,0.15005732970303476,0.024260380215366917,-0.049547920218569685,0.030208008901539074,0.17594024783568152,0.07201563320869853,-0.007643480412981463,-0.006473233724965,-0.005687259348943985,0.019216567791772166,0.011010739111479095,-0.01350095289522324
2011-06-30,-0.03495940854480817,0.0070820496024328605,-0.09182790086898651,-0.04063604686820754,-0.03617433347293464,0.03965624863935702,0.006238038438765026,0.003962236816689169,-0.01503425139879977,-0.07083323995962021,-0.019731004025263843,-0.06221454981447516,0.03064228722362805,0.031164196610378614,-0.0420553648272568,-0.22957868013935945,-0.029318557645455212,0.01048246240654338,-0.031817904300119215,-0.04279631080705182,-0.05428832703537212,0.005850699605420839,0.06824596858780674,-0.01144300224711714,-0.05319109702492808,0.014476251936030415,0.025640868043649068,0.03409371147166462,-0.05331712698621416,-0.04759921425913005,0.0395840801659022,-0.2666666506864387,0.0010453871044164842,-0.03633390658015079,-0.2045908133712817,-0.004110970360560295,0.04107459939010916,-0.05119415499073998,0.010016827429539576,-0.1563744721901824,-0.031089764128894304,0.006088223423549977,-0.030722181146507155,-0.05514828771073765,-0.04519589172166316,-0.009241487143544336,-0.06997147832823314,0.057217342716268105,-0.005430131323553855,-0.03766750371918792,-0.018257461652479323
2011-07-31,0.1632853024239378,-0.01584144989667946,-0.11891896940346025,0.07366484493790804,-0.06255331741194237,0.08817064190318868,-0.06812594228180269,-0.047845575396014195,-0.03680468955039462,0.02694726911025569,0.011473845195373311,-0.01075832084586037,-0.11316043267478337,-0.12728914419723936,-0.02280943762760046,-0.14062502494614026,-0.15210881308903768,-0.08561450352084155,-0.05037083001743403,0.19216790690875674,0.014125228471762119,-0.03561565652013898,-0.07919746344794043,-0.02600704318519398,-0.005898244422895216,0.010699903172238345,-0.07994209659860985,0.02561697473989266,-0.05833697505374691,-0.030968710194422044,0.053846501587335505,-0.014705869855035858,-0.038461789347085995,-0.09965855847982241,-0.13237158705939167,0.0666665532422408,-0.008968315114030068,-0.024795251186602085,-0.11945681042841638,-0.11688314247274567,-0.005859289428754133,0.003403916559661546,-0.035393732742038275,-0.06436250072909266,-0.07988557277996411,0.0527318692426455,-0.08992365394692492,-0.03780519283987227,-0.018390758201109803,-0.008091937256623494,-0.02147442530666621
2011-08-31,-0.014469025927216661,0.02318826289863196,-0.08913747365435898,-0.14065175052403012,0.018322611628092123,-0.03276110304953761,-0.07885407298189773,-0.10449634485849357,0.006893346637981246,-0.018785192532782435,-0.04218531500824152,-0.11807382329894067,0.07199977992530981,-0.04437084100721245,-0.09225503705786009,-0.028571402031326354,-0.12740696656410622,-0.059582979903207156,-0.0893360848487722,-0.10391080335696956,-0.13631523215840546,-0.03729385106729277,-0.07855509158718199,0.02463694298534369,-0.0714465440064116,0.03587700723188969,-0.015843640559496497,0.052515536117698325,-0.02718460461977079,-0.21348350396713633,-0.02306962459826456,-0.1981005498373445,0.03695374916949645,-0.2083337720729922,-0.037599151477590964,-0.008275819168127474,-0.025965047046825007,0.035615423584626216,-0.06564570021288496,-0.13636363346598712,-0.23575604553769802,-0.05163957916183892,-0.05638482539675993,0.11251404186662506,-0.013716950366129632,-0.00858643754660493,-0.11899137683554062,-0.04251502624905468,-0.09580896213508361,0.016406049335332407,-0.05679110795232889
2011-09-30,-0.00912120247485304,-0.026090416687686524,-0.042393015234833964,-0.19161676532722072,-0.007942305389507243,0.004646121395208258,-0.1885715920765455,-0.02742921498323425,0.045709221710644954,-0.010848876274846653,-0.06323324488250281,-0.11450366207648288,-0.08476766107575362,-0.11256749902373242,-0.2330704243322792,-0.27005347269727975,-0.12896894302347195,-0.11220361715044058,-0.05788002304676143,-0.047914728431882825,-0.1864563196318213,-0.015278681190458276,-0.1306782493886277,-0.03206739187068974,-0.19808284944325139,-0.03448141589368159,-0.13504802548947303,-0.028647088086205863,-0.05218129043080344,-0.2279999233302732,-0.0642860166525624,-0.14720794584681862,-0.0476024974396021,-0.09808607799779434,-0.06010492357155628,-0.1721711484442915,-0.06854729164524243,-0.00785176618590333,-0.14026982593774773,-0.22910216878234246,-0.09994960322760282,-0.01947531452129725,-0.054994045079014175,-0.014060551881749483,-0.01874825419438153,0.015561856816017405,0.01678703133766568,-0.0260961098332555,-0.11391983190397503,-0.024252802035286347,-0.07176198808089651
2011-10-31,0.061523154309551575,0.06306547635722515,0.21679767292419583,-0.049382784366241106,0.04203105503205551,-0.012579168908284366,0.2863342477109807,0.12702426965749036,0.01363657288522413,0.20022455877753598,0.13457138748448427,0.15649889989141497,0.10124786746875647,0.16485150448342645,0.2618943054961371,0.4157509093529075,0.4630540813983879,0.13768033517670442,0.0978973852283418,0.15066768183576595,0.15864588885534991,0.08913906354627521,-0.01431637834232291,0.01099101129359692,0.16420907079855773,0.011249323766723718,0.07992512621414072,0.05727614291445393,0.05308838189921583,0.3096348431228326,0.0699077359477609,0.1091270809572853,0.0440576238223116,0.20719158669614068,0.1830533569331505,0.1836448074970427,0.15157417356767788,0.021077665942442536,0.2917791570979331,0.2590361359261657,0.22721604721698863,0.10093221271086561,0.0610736547218762,-0.049828263614904555,0.11288998757634827,0.06237636580664474,0.15945449864188244,0.040546245636408074,0.21917506387825592,0.09287152826496103,0.10772303843744147
2011-11-30,-0.05578356887766378,0.012622974033500656,-0.06766405241220264,-0.012987000923330161,0.01613787434031022,-0.09938643423175819,0.03620582954750007,-0.03326171067263417,0.027555436646605314,0.005936204042419346,-0.013490290559745155,0.027809477254229886,0.05906429799978019,0.094429202948483,0.16001338094380646,-0.4036222351695471,0.08734970752885851,0.02913193457720986,-0.04787546222828998,0.0113897308776445,-0.12157921457797694,0.10411473227813262,0.0,0.014452653916577907,-0.10903319981653381,-0.008805811322465162,-0.02627137468927221,0.03649426515532239,0.048647354368289486,-0.16156502120218785,-0.03219577565652598,0.071556050012894,-0.007037085924964659,-0.10083046985261579,0.05608094741705849,0.14090782534689605,0.1016460916056352,0.009063951119569147,0.01963039434677616,-0.0765550271983505,-0.06518814381333116,0.022459513804082176,0.06613249783700659,0.07450267706916236,0.05428602386140646,0.050299124791192806,-0.020501323771987767,0.016253208042861678,0.04515561270756141,0.0384344921101929,-0.005058715107011391
2011-12-31,0.05965502083842056,0.0307973179554768,0.030999284431242558,-0.06052632156831739,0.10878925363033631,-0.09979721340026226,-0.07437727579182263,0.05085803932424615,-0.023212482031625847,-0.03004281110445417,0.03481786068960724,0.06359063533178944,0.01759927143356199,-0.10832554166316188,-0.050415017394485284,0.028199486732911616,-0.06113417771690277,0.005298833779283196,0.1366303872157102,0.07759573882641857,-0.056644948645591,0.07190241390782903,0.09005081553349115,0.013288320778320095,0.07361927132720814,0.04075551406368283,-0.02832367293802751,0.050356084119792976,0.04995871729926615,0.022988839007101802,0.014855284430704607,0.05008370468520118,0.09812422824655642,-0.015204910507215952,-0.11324355960778698,-0.03006717041027518,0.042448626020288316,0.033142359157975365,-0.07888385701765033,0.050086349527404206,0.03845911065519925,0.018365198835603946,-0.0018248921505916726,-0.06714895628449191,0.028101396608237073,0.04619122912034834,-0.03289061425361839,0.04268758943069617,0.02446555626191982,0.020940366351152928,0.008532763666636134
2012-01-31,0.12711104539875895,-0.028681857414778356,0.0948001507527314,0.022409009417533987,0.057934680797229854,0.12328138902585839,0.20979917101507595,0.1210458855281098,-0.01260210077775148,0.09045548580306684,-0.03082706427902515,0.03733341770475751,0.0454938768535762,0.10281257377352393,0.0791281166000235,0.12236295960967758,0.12834522017222794,0.04830539357431518,0.04466755104508424,-0.10185804194537973,0.23266609460285892,0.05589894108543625,0.17921389027573698,0.005032103294002388,0.12987990742816358,-0.034871802382787864,0.11368190984278703,-0.012757511392931686,0.014739052316626422,0.236045654256555,0.13751866950399072,0.20826690633896794,-0.016918684382858706,0.040529724693792346,0.06565624972409267,0.053327555945041016,-0.034025405950589116,-0.0474670794879678,0.058098387907542515,0.12828950980198406,0.10912883756922165,0.008486447309262957,0.0753200833888521,0.6391843639680237,0.09252793733027986,0.05561577824392083,0.11820709141483943,0.021901846897257382,0.07900691208711241,0.026773868704144776,0.043583062704985354
2012-02-29,0.1883105802345777,0.04542975775804514,0.0626816988331711,-0.0136986820351932,0.006557097193116812,-0.07585889544072666,0.04664586267105286,0.10647152202790444,0.0490453027271085,0.011704477169906191,0.06629520076756434,0.07943450093744131,-0.00727982383624981,-0.013179211292761561,0.07273396794058784,0.06766910621448763,0.04359446562411007,0.05884877510205766,0.027177488016202567,0.06574626781537463,0.03604352816321521,0.07163814121702394,-0.041808002631063435,-0.0038714182868401226,0.05201067452889396,0.03450287212186742,0.07455434335809397,0.009361935336277938,-0.011666926768545305,-0.005897745397490106,0.08191558681115407,0.1250003136645601,0.004282395674985562,0.13937476737288623,0.025728036908380325,0.11993695894225365,-0.0062527366423125175,0.07265269325873125,0.11813262564667126,0.02186590268921562,0.06149479659413437,0.12272096600470817,0.060762171757512196,0.15331286974900893,0.06176530689357085,0.07753488244713336,0.02995664159963707,0.07646234793353668,-0.030351275272907374,-0.03715804221931629,0.04058946376811723
2012-03-31,0.10528307538644999,0.08267037162788782,0.04317427819988029,0.3749999834431539,-0.000588057372161277,0.12699647200473074,-0.06733219254272649,0.02040115794560915,0.0550778227161457,0.0638835259434285,-0.017503346280039356,0.04262901309659051,0.03210039000139031,0.037170167613258975,-0.024240503365117738,-0.0880281716744784,0.0800256698356292,0.0020482224198026255,0.053543310482773165,0.03718554834752874,0.08016341883201772,0.06411066835400869,0.13797171455806412,0.013522103204257396,0.17176394766078595,0.06716310409655124,0.010367314689733842,-0.011885960890331893,0.028068983724464758,0.059331195866865194,0.016383038689485874,-0.05263180470677298,0.026382079059434238,0.04116254017809573,0.016501571326574593,-0.007001807564517182,-0.011858685103860234,-0.00606331774024238,-0.05856835170950725,-0.051355224216851125,0.07894443000567919,-0.0015616019767946687,0.09456373917528893,0.11289251352630725,0.05351469922118568,0.08467660278966815,0.007796133163351593,0.06032023146312748,-0.025124994377317078,0.042817491522433304,0.03133231453144192
2012-04-30,-0.025969247892162484,0.02122385611895572,-0.02215103776772509,-0.06666665382256765,0.04619678500627633,0.14512869305691556,-0.031123855844431447,0.016852288981877406,-0.0288548097748903,-0.04319627691866035,-0.0060631617102275825,-0.015303623357440288,0.03191831373702003,0.006899248894735921,-0.009976219726288371,-0.07335900582947252,-0.0076319945676180945,-0.07332860292400445,-0.024413988637530193,-0.05674948093468768,-0.07413365521640725,0.029417587653511656,0.17409330275514057,-0.013038411888922963,-0.05912733849040608,0.031212075415482543,0.007846554334892675,-0.006625825492775128,-0.019234282167119976,-0.11758850398261933,-0.007439485684643143,-0.18641967952475968,0.05353597435419366,-0.13267806946107508,-0.15584423488827825,-0.041937168797128166,0.059461177783340036,-0.04510765162062824,0.03713778762702313,-0.06917293707520711,-0.007218659509754977,-0.07225527048765823,-0.06215080756627944,0.1598352211491727,0.1068371733819804,0.05036503718050955,-0.044606910291475343,-0.04733630229549901,0.04614853719708578,-0.037418101273633875,-0.007497452372495994
